compound_id,canonical_smiles,heavy_atom_count,homo_ev,lumo_ev,gap_ev,dipole_moment_debye,polarizability_bohr3,heat_capacity_cv
QM9_02894,C1OC(C2CO2)C2NC12,9,-6.6233,1.9402,8.5607,2.3208,72.05,28.994
QM9_02895,CC1OC(CO)C1C#N,9,-7.2328,0.3483,7.5811,3.2759,72.09,33.275
QM9_02896,Cc1nnn(C=O)c1C,9,-7.0586,-1.7715,5.2872,5.9014,75.25,30.76
QM9_02897,CC1C=CC(=O)NC1,8,-6.4926,-0.8626,5.63,4.2592,71.28,28.297
QM9_02898,CC12CC3C(OCO1)C32,9,-6.4137,2.381,8.7947,1.6796,73.59,29.83
QM9_02899,CC1Cn2nc(O)cc21,9,-5.7089,0.8027,6.5117,2.75,76.17,29.865
QM9_02900,OC12CCOCOC1C2,9,-6.5008,2.0191,8.5199,2.0652,71.19,31.714
QM9_02901,CC12NC1(C)C1(C)OC21,9,-6.5416,2.0191,8.558,1.2677,78.47,35.125
QM9_02902,C#CC1CC(COC)C1,9,-6.8872,1.3578,8.2451,1.3886,87.08,36.12
QM9_02903,C1C2C3CC3C3OC3C12,9,-6.8273,1.9075,8.7321,1.8415,76.79,28.453
QM9_02904,O=CC1=CCC(CO)C1,9,-6.7267,-1.4259,5.3008,2.8904,80.38,32.803
QM9_02905,C#CC1C2OCC12C,8,-6.2668,1.3007,7.5675,2.1259,71.38,29.217
QM9_02906,CC1(C=O)OC1(C)CO,9,-7.0505,-1.1347,5.913,1.3897,73.09,36.843
QM9_02907,C#CC1=CC2CC1(C)O2,9,-6.1171,-0.9388,5.1783,1.5397,82.99,31.623
QM9_02908,O=COCc1ncno1,9,-7.9675,-1.3687,6.596,3.148,60.73,25.849
QM9_02909,OCC1=CC2C3OC2C13,9,-6.0273,0.0707,6.0981,2.6474,73.31,29.085
QM9_02910,CNC(=O)NC=O,7,-6.8328,-0.1986,6.6341,6.333,53.67,26.01
QM9_02911,COc1ccnc(=O)[nH]1,9,-6.1171,-1.0531,5.064,6.5074,72.61,28.551
QM9_02912,COC1(C2(C)CN2)CC1,9,-6.3403,1.9946,8.3348,2.1369,81.82,37.283
QM9_02913,N=C1NCC(=O)N1C=O,9,-6.9688,-1.1701,5.7987,5.413,66.11,28.356
QM9_02914,CN1CC2CC13COC23,9,-5.4913,1.5429,7.0341,2.3764,79.58,30.405
QM9_02915,CCOC1(C)CC1(C)C,9,-6.5498,2.2613,8.811,0.9265,90.62,42.111
QM9_02916,CC1(C)CC2COCC21,9,-6.7348,2.1633,8.9008,1.4195,84.52,34.453
QM9_02917,OCC1C2CC3NC3C12,9,-6.3321,1.8803,8.2097,2.3133,77.88,31.673
QM9_02918,CCC1=C(C)CNC1=O,9,-6.4573,-0.3891,6.0681,4.1133,83.61,35.075
QM9_02919,N#CC1(O)CC(O)C1=O,9,-6.9362,-1.7715,5.1647,4.0433,63.75,31.866
QM9_02920,CC1(C(=O)C=O)CCC1,9,-6.6722,-2.5225,4.1497,1.2775,76.06,33.986
QM9_02921,N#CC1CC1COC=N,9,-7.3389,0.381,7.7199,2.0935,76.7,31.945
QM9_02922,CC12CC(C1)C1C(O)C12,9,-6.4818,1.9674,8.4491,1.4187,82.05,32.608
QM9_02923,CC1=CC(=N)OC1(C)C,9,-6.4192,-0.5361,5.8831,4.0277,84.89,35.567
QM9_02924,[NH3+]C1CC=C(C(=O)[O-])C1,9,-6.7865,-1.1266,5.66,4.4448,74.93,32.285
QM9_02925,CC1CC2(C)C(=O)CN12,9,-6.1117,-0.6531,5.4586,2.3106,79.16,33.988
QM9_02926,CC12CC1C(O)C(=O)N2,9,-6.577,0.3483,6.9253,3.5932,72.04,32.142
QM9_02927,CC(O)c1cc(O)n[nH]1,9,-5.9239,0.6014,6.5226,1.8107,70.87,32.782
QM9_02928,N#CC1(O)C2C=CC1O2,9,-7.094,-0.6912,6.4056,1.226,65.83,28.357
QM9_02929,CC1CCC2CC2C1,8,-7.0205,2.2014,9.2219,0.2033,80.98,31.089
QM9_02930,N#Cc1c[nH]nc1O,8,-6.8137,-0.6123,6.2015,5.641,59.33,23.68
QM9_02931,C1OC2C3OC4C(C13)C24,9,-6.0627,2.498,8.5607,1.3529,68.01,24.141
QM9_02932,CC1CC2CC12C(N)=O,9,-6.5117,0.7184,7.2301,3.4374,79.73,34.79
QM9_02933,CCC(O)C1CCOC1,9,-6.9552,1.9347,8.89,2.2125,81.17,35.916
QM9_02934,C#CC1N=COC1CO,9,-7.0015,0.1497,7.1512,0.359,70.26,31.126
QM9_02935,N=c1cc(F)[nH]cc1F,9,-5.5919,-0.4408,5.1511,5.1628,66.49,27.874
QM9_02936,CN=COCCCCO,9,-6.6858,0.7429,7.4287,2.004,85.54,38.591
QM9_02937,CC#CC1NCC1=NO,9,-6.3838,0.0272,6.411,0.8034,82.49,33.909
QM9_02938,C#CCC(O)C(N)=O,8,-7.1947,0.351,7.543,3.6617,63.1,31.412
QM9_02939,CC12OC3(C)C1NC23,8,-6.294,1.9592,8.2532,1.2704,68.55,28.63
QM9_02940,COC(C)C(C)C1CC1,9,-6.6994,2.4082,9.1077,1.0528,89.7,40.605
QM9_02941,OCC1CC2CCCC12,9,-7.075,2.098,9.173,1.2974,84.43,33.861
QM9_02942,CCCC12CC1CC2C,9,-6.5416,2.2259,8.7675,0.2848,93.24,38.275
QM9_02943,Cc1cc2[nH]cnc2[nH]1,9,-4.8518,0.6803,5.5348,2.0004,79.98,28.896
QM9_02944,N#CC12COC1CCO2,9,-7.4831,0.2204,7.7035,3.6562,68.53,27.994
QM9_02945,CC1C=CC(C#N)C1C,9,-7.1892,-0.0517,7.1375,3.9897,83.34,33.944
QM9_02946,CC12CN1C=NC2CO,9,-6.6831,-0.2204,6.46,2.3201,75.31,32.194
QM9_02947,OC1C2C3C1C2C31CO1,9,-6.9552,2.0381,8.9934,2.9716,73.08,28.77
QM9_02948,CC1C2CC3(C)C(O2)C13,9,-6.1307,2.5905,8.7212,1.4595,80.88,31.883
QM9_02949,OC12C=CC3C4C1C2N34,9,-6.1743,0.1605,6.3375,0.898,71.86,27.541
QM9_02950,CCc1cncc(N)c1,9,-5.6845,-0.302,5.3797,3.1066,87.47,32.844
QM9_02951,Cc1c(F)cncc1F,9,-6.9743,-0.9007,6.0763,1.638,67.27,27.878
QM9_02952,O=C1CC2(C=CN1)CO2,9,-6.0899,-0.5252,5.5647,2.8811,72.61,29.04
QM9_02953,N=C1OC2CN3C1CC23,9,-6.3484,0.3265,6.6777,2.8205,72.65,26.115
QM9_02954,O=C1CC2=CCN3C1C23,9,-6.2994,-1.0422,5.26,2.4241,75.09,26.387
QM9_02955,COC1=NC(C)C(=O)N1,9,-6.6477,0.0707,6.7158,3.0744,70.76,31.912
QM9_02956,CCC1CCC12CO2,8,-6.9171,2.0545,8.9716,1.7961,75.0,31.259
QM9_02957,CCc1cc(=N)ocn1,9,-6.3321,-1.3796,4.9525,1.7443,80.93,30.329
QM9_02958,O=C1CC(CC2CO2)O1,9,-7.4859,0.1605,7.6464,3.6923,69.09,29.857
QM9_02959,CC1(O)C=CN(C=O)C1,9,-6.1226,-0.3891,5.7334,2.2739,78.02,33.185
QM9_02960,CCN1C(C=O)C1(C)C,9,-6.1851,-0.8844,5.3008,1.7471,85.73,38.567
QM9_02961,Cc1c(N)c[nH]c1N,8,-4.6042,1.6817,6.2858,1.0247,71.9,32.521
QM9_02962,CCC(=NCCO)OC,9,-6.6015,0.2966,6.8981,3.1297,82.84,38.705
QM9_02963,N#CC1CC1(N)C(N)=O,9,-6.6886,0.1415,6.8301,7.2294,71.12,33.556
QM9_02964,OC1(C2CO2)CC=CC1,9,-6.8246,0.4163,7.2409,2.4869,76.0,32.296
QM9_02965,CCC12CC3C1OC32,8,-6.2287,2.1307,8.3593,1.8514,71.26,27.802
QM9_02966,CC1CC2=CCOC2C1,9,-6.1198,0.4735,6.5933,1.7133,85.08,31.805
QM9_02967,Oc1[nH]cnc1N1CC1,9,-5.1919,1.0912,6.2831,1.5586,72.56,29.507
QM9_02968,O=CC1(CCO)CN1,8,-6.8573,-0.7973,6.0627,2.3393,65.12,30.824
QM9_02969,CC(O)C1CN1C1CC1,9,-5.7579,1.9293,7.6872,1.5347,83.19,37.002
QM9_02970,N=COC1C(O)C1CO,9,-6.9688,0.1088,7.0777,3.3622,70.14,34.012
QM9_02971,O=CC1=CC2C3CC1C23,9,-6.4981,-1.4449,5.0532,3.7473,80.7,27.356
QM9_02972,CC1C=C2C(C)CC2O1,9,-6.1362,0.302,6.4382,1.4846,86.04,33.623
QM9_02973,N=c1ncnc(CO)o1,9,-7.3199,-2.264,5.0559,1.523,68.04,27.904
QM9_02974,O=C1C2C3C4CN1C4C23,9,-6.4926,0.0,6.4926,4.3839,70.54,24.63
QM9_02975,N#CCNC(=O)CCO,9,-7.328,0.098,7.4287,3.6983,71.1,34.406
QM9_02976,C#CC(C=O)CC,7,-6.8654,-0.868,5.9947,2.3015,63.86,28.658
QM9_02977,CCC(C#N)C1(C)CN1,9,-6.879,0.6748,7.5539,3.3009,82.42,36.832
QM9_02978,Cc1nc(O)cc(=N)o1,9,-5.9348,-1.1293,4.8055,3.9197,74.33,29.823
QM9_02979,CC1(C(O)C2CN2)CN1,9,-6.4301,1.8558,8.2831,2.9276,78.13,34.907
QM9_02980,N=c1cnc(=N)onn1,9,-7.7389,-3.4939,4.2477,2.6046,71.27,26.738
QM9_02981,c1cc(C2COC2)c[nH]1,9,-5.6192,0.9959,6.6151,3.1084,77.98,29.313
QM9_02982,CC#CC1(C)C2CCC21,9,-6.1226,1.6708,7.7933,0.0801,92.24,35.712
QM9_02983,C1C2CC2C2C3OC1C32,9,-6.1307,2.2123,8.343,1.6611,76.5,27.596
QM9_02984,O=C1CCC2CC3C2N13,9,-6.5144,0.0707,6.5824,3.9243,74.07,27.561
QM9_02985,N#CC1(CO)C=CCO1,9,-7.2573,-0.5388,6.7185,5.4599,70.6,30.846
QM9_02986,CC1(O)Cn2nncc21,9,-6.9335,0.166,7.0995,5.3369,71.19,29.382
QM9_02987,C#CC1(C=O)COC1=O,9,-7.358,-1.6408,5.7198,3.3503,65.49,29.397
QM9_02988,N#CC1(CN)CN=CO1,9,-7.0178,-0.0626,6.958,4.384,69.2,30.617
QM9_02989,CCC1(C)C(=O)CC1O,9,-6.3511,-0.4898,5.8641,2.8389,78.79,37.822
QM9_02990,Cc1nc(N)[nH]c1C#N,9,-5.8178,-0.4082,5.4123,5.0021,78.61,31.271
QM9_02991,CC1=CCCC2(C)NC12,9,-5.8777,0.6585,6.5362,1.5047,88.66,34.977
QM9_02992,O=C1C(CO)C2CC12O,9,-6.7702,-0.7293,6.0409,2.8157,69.34,32.531
QM9_02993,C#Cc1n[nH]nc1O,8,-6.3348,-0.6803,5.6545,1.6677,61.62,24.822
QM9_02994,O=CC1C2OCC12CO,9,-6.5688,-0.7891,5.7797,2.5186,69.78,31.402
QM9_02995,CN(C)C1CC(O)C1=O,9,-5.6083,-0.7782,4.83,1.9428,76.41,36.047
QM9_02996,CC1CC2OC3C(C1)C23,9,-6.1443,2.1932,8.3376,1.689,80.22,30.77
QM9_02997,C#CC1(C)OC1(C)CO,9,-7.0178,0.5987,7.6165,1.8578,78.4,38.045
QM9_02998,C#CC1(O)C(O)C1(C)O,9,-6.2232,0.5388,6.762,0.6145,72.49,37.889
QM9_02999,O=CC1CC12C=CCC2,9,-6.2967,-0.5633,5.7362,3.4284,84.59,31.454
QM9_03000,CC12CC(C1)C1(C)CN21,9,-6.1198,2.6313,8.7512,1.279,85.68,33.611
QM9_03001,CC1C2CCC=CC12O,9,-6.2368,0.4653,6.7022,1.1832,83.71,34.562
QM9_03002,OCC12OCC3C1NC32,9,-6.4681,2.0953,8.5607,3.3489,71.18,29.02
QM9_03003,CC12CC1CC21CC1,8,-6.3947,2.5633,8.958,0.3442,79.13,30.772
QM9_03004,CC12OCC3CC1OC32,9,-6.6042,2.2939,8.8981,1.0271,73.23,28.722
QM9_03005,CC1CC2C(O1)C2(C)O,9,-6.0409,2.0191,8.06,0.5111,78.12,35.511
QM9_03006,CNC1CC2NC12C#N,9,-6.1906,0.2721,6.4627,4.1307,78.98,32.022
QM9_03007,O=C([O-])CC1C[NH+]2CC12,9,-7.1076,0.4762,7.5838,5.28,71.36,29.681
QM9_03008,CCN=c1ocno1,8,-6.7457,-0.4463,6.2994,1.2227,62.01,25.817
QM9_03009,NC(=O)C1(CCO)CC1,9,-6.6722,0.7946,7.4641,2.703,75.62,36.734
QM9_03010,CN=C1C(=O)CC2CN12,9,-6.1498,-1.9919,4.1579,2.5741,77.44,30.393
QM9_03011,NC12C(=O)OCC1C2O,9,-6.7185,-0.068,6.6505,2.9598,64.1,30.694
QM9_03012,C#CC(C)C#CCC#N,9,-7.3226,0.2939,7.6165,3.4184,83.48,34.801
QM9_03013,CC1CNC(=O)O1,7,-7.0858,1.4613,8.5471,4.9124,53.69,23.489
QM9_03014,C#CC(O)C([NH3+])C(=O)[O-],9,-7.0559,-0.166,6.8899,4.6131,66.55,33.819
QM9_03015,C1CC2CC3OC3C2C1,9,-6.9226,2.2477,9.1702,1.7309,80.22,29.45
QM9_03016,CCCCCN=COC,9,-6.5634,0.7674,7.3307,2.9101,91.14,39.97
QM9_03017,CC(O)C1(C)CN1,7,-6.3375,1.7361,8.0736,2.6786,63.57,30.426
QM9_03018,CC1OCCC12CCO2,9,-6.577,2.1279,8.7049,2.0197,77.82,32.701
QM9_03019,CC#CC1(O)C(C)C1O,9,-6.3022,0.8218,7.1239,2.377,81.67,38.447
QM9_03020,C#CCC(C#N)OCC,9,-7.4859,0.283,7.7716,3.0101,79.09,35.963
QM9_03021,C1C2C3N2C1C31CN1,8,-6.4273,1.9783,8.4083,2.5485,67.69,24.296
QM9_03022,OCC1NC12CC=CC2,9,-6.5144,0.6095,7.1239,2.3369,80.16,32.736
QM9_03023,CC12CC3CC1C2C3O,9,-6.7539,2.0164,8.7702,1.707,80.5,32.086
QM9_03024,CCC1=CCCOCC1,9,-6.1008,0.5905,6.6886,1.117,88.94,35.355
QM9_03025,CC1(C)C(O)CC2CN21,9,-6.0654,1.8613,7.9267,2.3565,80.86,36.014
QM9_03026,C#CC(CO)CC#CC,9,-6.7756,0.9905,7.7661,1.3437,87.28,38.073
QM9_03027,C1CC2C(=N1)N1CC21,8,-6.4137,-0.0163,6.3974,3.2961,68.4,24.17
QM9_03028,Oc1ccncc1,7,-6.8301,-0.2558,6.577,2.6912,58.03,20.501
QM9_03029,N#CC1CCC2CC12,8,-7.8151,1.0912,8.9063,4.3,71.35,26.648
QM9_03030,C#CC1C(C)OC1C,8,-6.7593,1.1075,7.8668,1.1937,73.55,32.105
QM9_03031,C#CC1NC1C#CC#N,9,-7.3063,-1.3551,5.9484,5.73,84.07,30.229
QM9_03032,CC1CCC2(CCC2)O1,9,-6.3729,2.117,8.49,1.2715,85.55,34.43
QM9_03033,CC1C=CC(C)OC=N1,9,-6.3838,-0.098,6.2858,2.1255,81.98,33.724
QM9_03034,CCOC1CC1C1CC1,9,-6.528,2.4055,8.9362,0.9977,88.22,36.774
QM9_03035,C1OC1C1OC12COC2,9,-7.0042,1.5102,8.5144,1.6695,69.4,29.619
QM9_03036,CC1(C(N)=O)CNC1=O,9,-6.6831,0.2857,6.9688,1.6779,68.99,33.261
QM9_03037,CC1NC2(C#N)CC12C,9,-6.2913,0.2449,6.5362,4.1887,82.22,34.107
QM9_03038,CCN=C(CC)NC=O,9,-6.694,-0.4163,6.2777,1.7235,86.9,37.043
QM9_03039,CNC(=N)c1cn[nH]n1,9,-5.9919,-0.732,5.26,2.8408,73.66,30.193
QM9_03040,CCC1(C#CC=O)CO1,9,-7.3716,-1.8857,5.4858,2.8582,82.08,33.612
QM9_03041,N#CC1C(N)C1(N)C#N,9,-7.0341,-0.4191,6.6151,3.8963,72.36,32.87
QM9_03042,CN(C=O)c1ncno1,9,-7.143,-1.034,6.109,0.6843,66.77,27.404
QM9_03043,CC12CC3CN3C1CO2,9,-6.177,2.2123,8.3893,0.8884,76.91,30.679
QM9_03044,N#CCC1NCCC1=O,9,-6.5634,-1.1592,5.4042,4.6267,72.71,30.824
QM9_03045,CCN1CC2(CC2)C1=O,9,-6.4709,0.9714,7.4396,3.5314,83.11,33.692
QM9_03046,CN=C1COC(=N)N1C,9,-6.1933,0.2585,6.4491,2.444,79.8,32.617
QM9_03047,CC1NC=NC1(C)C#N,9,-6.6015,0.0844,6.6858,5.7949,76.29,33.057
QM9_03048,OCC12CC1C1(O)CC12,9,-5.8015,1.7116,7.5131,1.9321,75.19,34.061
QM9_03049,C1=CC23C=CCC2(C1)C3,9,-5.8885,0.3347,6.2232,0.2719,83.99,28.781
QM9_03050,COC1(C)C2C3OC2C31,9,-6.2505,1.9864,8.2396,2.3731,74.5,31.968
QM9_03051,OC1C2C3C1C1C2N31,8,-6.4192,1.717,8.1362,0.4408,61.47,23.04
QM9_03052,N=CN(C=[NH2+])CC(=O)[O-],9,-6.7539,-1.0912,5.6627,4.6928,70.61,30.892
QM9_03053,CC(C=O)C(=O)OC=N,9,-7.1756,-1.3061,5.8722,2.4119,70.11,32.773
QM9_03054,N#CC(N)CC1CCO1,9,-6.8709,0.7619,7.6328,3.5842,76.7,33.481
QM9_03055,OCC1OC1C1CO1,8,-7.1484,1.8259,8.9743,2.6655,61.05,28.421
QM9_03056,CC1CN1C1CC1CO,9,-6.0654,2.2531,8.3185,1.7049,84.44,36.801
QM9_03057,CN=CNC=O,6,-6.5525,-0.468,6.0845,4.5664,52.58,22.098
QM9_03058,C#CCc1cccn1C,9,-5.426,1.0095,6.4355,1.7236,84.68,33.157
QM9_03059,CC12C(=O)OCC1C2O,9,-6.9824,0.0136,6.996,3.8421,67.73,31.151
QM9_03060,CC12C3COC14CC2C34,9,-6.1253,2.4654,8.5934,1.465,78.62,29.062
QM9_03061,CC1N2CC1(CC=O)C2,9,-6.313,-0.7293,5.5838,2.2273,80.76,32.906
QM9_03062,CC1(C)C2CC1(C#N)N2,9,-6.996,0.264,7.2573,4.4975,80.84,33.345
QM9_03063,COC1CC1COC=N,9,-6.8845,0.7347,7.6192,3.5283,79.75,35.068
QM9_03064,CC1CC2CCC=CC12,9,-6.294,0.7728,7.0668,0.2152,90.36,33.534
QM9_03065,C#CC(C)C12CC1CO2,9,-6.3756,1.298,7.6736,1.1461,80.73,34.052
QM9_03066,C#CC12CC3C(=O)C1N32,9,-6.9443,-0.7701,6.1743,2.7462,74.13,27.693
QM9_03067,N=C1OC2CC2O1,7,-6.7974,1.3932,8.1906,4.1001,50.79,20.29
QM9_03068,N=C1OC2CCOC2O1,9,-6.9879,1.4912,8.4791,3.7215,65.03,26.338
QM9_03069,CCC1C(N)C1(N)C#N,9,-6.226,0.7619,6.9852,4.9492,81.38,37.529
QM9_03070,CC1(C#N)NC12CCC2,9,-7.0695,0.4354,7.5049,3.1721,81.01,33.406
QM9_03071,N#CC1CN2CC2C1N,9,-6.6423,0.6204,7.2654,2.534,74.59,30.876
QM9_03072,N=c1cnc(CO)n[nH]1,9,-6.2368,-2.2531,3.9837,1.5382,74.34,29.067
QM9_03073,O=CC1CC(=O)C(=O)C1,9,-6.6913,-2.8055,3.8858,3.037,66.64,29.524
QM9_03074,N#CC1(CN2CC2)CO1,9,-6.7811,0.0871,6.8682,4.0889,73.53,31.209
QM9_03075,NC(=O)C12CC(C1)C2O,9,-6.8382,0.3973,7.2355,4.3847,72.67,32.286
QM9_03076,C#CC(CO)OCC=O,9,-7.192,-1.0558,6.1389,2.0582,72.02,35.276
QM9_03077,COCC1C2C=CCN21,9,-5.8885,0.2803,6.1688,2.037,80.52,31.977
QM9_03078,CC(O)C#CC#CC#N,9,-7.3661,-2.2041,5.162,5.2084,100.75,32.72
QM9_03079,CC(CO)OC1(C)CC1,9,-6.6777,2.0626,8.7403,2.3789,82.31,39.348
QM9_03080,Cc1onnc1N(C)C,9,-6.3947,-0.849,5.5457,3.5895,75.56,33.367
QM9_03081,CC(O)CCOC(N)=O,9,-7.1239,1.6164,8.7403,3.8058,72.87,38.066
QM9_03082,CC12OC1CC2C=O,8,-6.5253,-0.683,5.8423,3.2542,65.5,28.274
QM9_03083,C#CC(COC)N1CC1,9,-6.5144,1.132,7.6464,0.9729,82.16,36.127
QM9_03084,O=c1cc[nH]c(F)c1,8,-6.1008,-0.517,5.5838,5.8522,59.52,23.815
QM9_03085,CC(=O)Oc1ccon1,9,-7.2709,-0.6504,6.6178,1.7526,64.98,27.947
QM9_03086,O=C1NC2CC(O)C12O,9,-6.6532,0.2993,6.9525,2.6616,64.98,31.48
QM9_03087,CC1C=C2C3C1C1C2N31,9,-5.6355,-1.2572,4.3783,2.2229,80.26,27.895
QM9_03088,N#CCOC(=O)CN,8,-7.0777,-0.2748,6.8028,3.3692,58.83,28.88
QM9_03089,CC#CC1(C)CC1,7,-6.1226,1.7225,7.845,0.0587,74.05,29.648
QM9_03090,CCC1CC(CO)C1,8,-7.0913,2.1062,9.1974,1.2217,79.08,34.332
QM9_03091,C#CC1CC(C)(C#N)O1,9,-7.5512,-0.2585,7.2927,4.1334,75.47,32.778
QM9_03092,CC1NC(C#N)CC1O,9,-6.694,0.7728,7.4695,2.8579,75.66,33.774
QM9_03093,CC(O)C1C(CO)N1C,9,-6.1307,1.7388,7.8695,1.2121,78.88,39.487
QM9_03094,C1OCC23CC1C2CO3,9,-6.4409,1.1783,7.6219,2.0582,75.12,28.529
QM9_03095,ON=C1CC2OC2C1,8,-6.7022,0.1742,6.8736,1.7673,63.46,26.308
QM9_03096,CC1CC(=O)C2CC12C,9,-6.2994,-0.1551,6.1443,3.3864,82.67,34.529
QM9_03097,C1=CC2OCCOC2C1,9,-6.2586,0.3102,6.5688,0.152,76.37,28.658
QM9_03098,C#CC1OCC1C#CC,9,-6.7593,0.5225,7.2845,2.1412,82.3,33.719
QM9_03099,COC12CCC(C1)C2=O,9,-5.9593,-0.1714,5.7906,2.4524,74.89,31.501
QM9_03100,N=c1[nH]c(=O)[nH]nc1N,9,-5.8368,-1.0286,4.8055,2.0077,69.66,29.486
QM9_03101,CC#CC#CCC(C)=O,9,-6.2151,-0.4435,5.7688,2.2743,97.93,35.898
QM9_03102,C#CC(O)C(C)OC,8,-7.0423,1.1075,8.1498,2.4103,69.8,34.662
QM9_03103,CC1CC(C#CC=O)O1,9,-7.2409,-1.7415,5.4994,3.5879,82.43,32.323
QM9_03104,CC(C#N)C(O)C1CN1,9,-7.1702,0.9306,8.1008,3.9988,75.9,35.296
QM9_03105,COCC(=O)NCC=O,9,-6.8382,-0.898,5.9402,3.5365,71.08,34.484
QM9_03106,C#CC1NC1C#CCO,9,-6.7212,0.2422,6.9661,1.9933,81.47,33.871
QM9_03107,O=C1NC2C3CN1C32,8,-6.2804,0.6367,6.9171,4.8033,59.8,22.892
QM9_03108,C#CCC(O)(C#C)C=O,9,-6.9933,-1.1701,5.8232,2.9096,73.86,35.89
QM9_03109,CCc1[nH]nnc1OC,9,-5.8368,0.0735,5.9103,3.2903,75.94,32.247
QM9_03110,N#CC12OCC1(N)C2N,9,-6.2532,-0.1524,6.1008,4.8258,72.35,32.273
QM9_03111,CCCCOC(=O)C=O,9,-7.1784,-2.2613,4.9198,2.1374,74.7,35.093
QM9_03112,C1=CC2(CCOC2)OC1,9,-6.3375,0.3129,6.6505,2.3611,77.12,29.735
QM9_03113,COC=NCC(C)(C)O,9,-6.6178,0.2803,6.8981,4.5047,84.55,39.971
QM9_03114,COC1C2CC(CO)C21,9,-6.5661,1.9511,8.5172,2.7385,78.57,34.818
QM9_03115,C#CCOC1CC(O)C1,9,-6.9035,0.8762,7.7797,2.2497,78.76,35.088
QM9_03116,C#CCC(N)C(F)(F)F,9,-7.0396,1.317,8.3566,0.5405,59.52,33.555
QM9_03117,O=c1cconc1O,8,-6.9525,-1.7388,5.2164,2.8034,56.23,22.975
QM9_03118,CCCCC(=O)CC#N,9,-7.3471,-0.9116,6.4355,5.7699,81.28,36.531
QM9_03119,C#CC1(O)CC(C#N)C1,9,-7.5294,0.2449,7.7743,4.2605,76.41,33.057
QM9_03120,CC12CC(=O)C1C2O,8,-6.4464,-0.1605,6.2886,3.2171,66.01,29.243
QM9_03121,C[NH+]1C=C(C(=O)[O-])CC1,9,-4.6504,-0.4708,4.1797,15.1179,75.41,31.66
QM9_03122,COC12CC1CCC2O,9,-6.4437,1.9021,8.3457,1.5648,77.76,34.654
QM9_03123,C#CC1N=COC1OC,9,-7.0314,0.3238,7.3552,2.547,71.36,30.956
QM9_03124,Oc1ccncc1O,8,-6.2532,-0.1986,6.0545,2.4716,62.71,25.11
QM9_03125,N#CC12C3C4C3C1(O)C42,9,-6.7566,0.2966,7.0532,5.6649,71.1,27.716
QM9_03126,CC#CCC(C#N)C=O,9,-7.0641,-1.4993,5.5674,2.7426,78.45,33.833
QM9_03127,C#CC1(CCCO)CN1,9,-6.6396,1.1783,7.8178,3.1274,81.99,37.012
QM9_03128,OC12CC3NC3C1C2,8,-6.3375,2.0136,8.3512,0.8945,66.79,27.276
QM9_03129,C1CC2(CC23CCO3)O1,9,-5.7416,1.4749,7.2137,0.4477,76.25,30.957
QM9_03130,CC1C(O)c2cncn21,9,-6.1253,0.683,6.8083,3.0857,75.19,29.682
QM9_03131,O=C(CO)COCCO,9,-6.5362,-0.8653,5.6736,4.6142,70.44,35.806
QM9_03132,CC1C(C)C23CN(C2)C13,9,-5.5185,1.6028,7.1185,2.1663,87.45,33.865
QM9_03133,Cc1[nH]c(N)cc1O,8,-4.4953,1.5048,6.0001,1.9917,69.3,31.713
QM9_03134,O=C1CC=C2C3CN3C12,9,-6.6069,-0.6993,5.9103,3.1275,74.76,27.426
QM9_03135,CC1(O)CCOC1C#N,9,-7.4097,0.4898,7.8995,3.6184,71.37,33.459
QM9_03136,CC(O)C1=CCC(=O)N1,9,-5.9647,-0.1605,5.8042,2.4826,74.92,34.015
QM9_03137,Cc1nc2oncn2n1,9,-7.4124,-1.0885,6.3239,2.2184,65.88,24.514
QM9_03138,OC1C2CC3C1N23,7,-6.7212,1.6817,8.4029,1.6581,55.92,21.639
QM9_03139,CC1C2NC3(C)C1OC23,9,-6.128,1.9647,8.0927,1.2451,77.8,31.356
QM9_03140,NC(=O)c1ncon1,8,-7.3226,-1.5837,5.7389,2.8504,52.41,23.418
QM9_03141,O=C1COCC(CO)C1,9,-6.3076,-0.5578,5.7498,3.7467,72.17,32.858
QM9_03142,CC1C2C(C)(O)CC12C,9,-6.4083,2.1388,8.5471,1.13,86.7,39.074
QM9_03143,O=CC12COC1(CO)C2,9,-6.8709,-0.9905,5.8804,2.7807,70.94,31.781
QM9_03144,O=C1C=CC=CC2CN12,9,-6.4409,-1.6708,4.7674,3.7411,78.64,27.82
QM9_03145,C1=C2CN3CC3C2OC1,9,-6.3783,0.1442,6.5226,1.7016,76.69,27.408
QM9_03146,CCN=C1OCC1NC,9,-6.1933,0.7265,6.9199,2.3695,83.34,35.476
QM9_03147,O=CN(C1CC1)C1CC1,9,-6.196,0.7293,6.928,3.7954,80.84,33.248
QM9_03148,N=C1C=CC2OC2CO1,9,-6.7049,-1.2272,5.4777,3.9183,74.13,27.812
QM9_03149,CC12OC1CC2(O)C#N,9,-7.3226,0.1034,7.426,1.8648,69.05,32.331
QM9_03150,O=C1NC2C(O)C(O)C12,9,-6.596,0.5524,7.1457,3.7968,64.37,30.247
QM9_03151,OC12CC3(O)C1CCC23,9,-6.8192,1.8667,8.6859,1.0329,74.51,31.776
QM9_03152,C#CC(C)(C)C(C)(C)O,9,-6.9988,1.5102,8.509,1.2475,86.85,43.847
QM9_03153,O=C1CCCC12CC2O,9,-6.4056,-0.3456,6.06,2.4046,76.43,32.588
